"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"174","""@fairess369: It is a sad commentary little boy Marco Rubio can't win in his home state. Floridians despise him as a opportunist phony.""",FALSE,6699,NA,2016-02-28 10:55:43,FALSE,NA,"703896353416617984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",2085,FALSE,FALSE,NA,NA
"175","""@sprivitor @realDonaldTrump Marco 'Amnesty' Rubio is the front man of Amnesty. https://t.co/D4zXazzbq8 #AlwaysTrump #Trump2016 #TrumpTrain",FALSE,4857,NA,2016-02-28 10:54:11,FALSE,NA,"703895967439970306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",1967,FALSE,FALSE,NA,NA
"176","""@tiarardis: @FoxNews @realDonaldTrump @JudgeJeanine GO TRUMP""",FALSE,4623,NA,2016-02-28 10:49:02,FALSE,NA,"703894673086095362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",1277,FALSE,FALSE,NA,NA
"177","""@RonnieMemo: DonaldTrump is a leader. He is a successful person that, like me, isn’t afraid to tell it like it is."" Governor @ChrisChristie",FALSE,6528,NA,2016-02-28 10:23:47,FALSE,NA,"703888318245773312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",1947,FALSE,FALSE,NA,NA
"178","We need to fix our broken education system! #StopCommonCore 
#MakeAmericaGreatAgain 
Video: https://t.co/xZ1eCJPo8T https://t.co/S8gQ6cibhC",FALSE,12475,NA,2016-02-28 03:02:08,FALSE,NA,"703777173296046080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4387,FALSE,FALSE,NA,NA
"179","THANK YOU Arkansas! Get out &amp; #VoteTrump on Tuesday. We will MAKE AMERICA SAFE &amp; GREAT AGAIN! https://t.co/evoiSpn8PX",FALSE,10816,NA,2016-02-28 02:13:27,FALSE,NA,"703764924288409600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",3576,FALSE,FALSE,NA,NA
"180","Incredibly proud of my son @EricTrump &amp; his efforts on behalf of @StJude in Memphis, TN. https://t.co/FUWhYKhhNK https://t.co/ZgxukBnQ3k",FALSE,12067,NA,2016-02-27 22:57:20,FALSE,NA,"703715567765737472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",3596,FALSE,FALSE,NA,NA
"181","It was an honor to be the Grand Marshall- in the Salute to Israel Parade back in 2004. https://t.co/G7G6HFP0Dh",FALSE,12609,NA,2016-02-27 22:40:07,FALSE,NA,"703711236865720320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4423,FALSE,FALSE,NA,NA
"182","Just watched lightweight Marco Rubio lying to a small crowd about my past record. He is not as smart as Cruz, and may be an even bigger liar",FALSE,14492,NA,2016-02-27 21:20:48,FALSE,NA,"703691273455034369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",4956,FALSE,FALSE,NA,NA
"183",".#RogerStone was just banned by @CNN - their loss! Tough, loyal guy.",FALSE,7408,NA,2016-02-27 17:11:35,FALSE,NA,"703628555658264576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",2690,FALSE,FALSE,NA,NA
