"","text","created","isRetweet","longitude","latitude"
"347","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:22:10",TRUE,NA,NA
"348","RT @realDonaldTrump: I spell out some of the differences between Ben Carson and myself at 9:00 A.M. on @CNN @jaketapper. Ben is very weak o…","2016-03-11 14:22:02",TRUE,NA,NA
"349","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:20:45",TRUE,NA,NA
"350","RT @realDonaldTrump: I spell out some of the differences between Ben Carson and myself at 9:00 A.M. on @CNN @jaketapper. Ben is very weak o…","2016-03-11 14:20:39",TRUE,NA,NA
"351","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:20:15",TRUE,NA,NA
"352","RT @realDonaldTrump: I spell out some of the differences between Ben Carson and myself at 9:00 A.M. on @CNN @jaketapper. Ben is very weak o…","2016-03-11 14:20:12",TRUE,NA,NA
"353","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:19:31",TRUE,NA,NA
"354","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:18:30",TRUE,NA,NA
"355","Ben Carson tells the truth.","2016-03-11 14:17:54",FALSE,-81.51112021,28.49127405
"356","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:17:49",TRUE,NA,NA
"357","RT @realDonaldTrump: I spell out some of the differences between Ben Carson and myself at 9:00 A.M. on @CNN @jaketapper. Ben is very weak o…","2016-03-11 14:17:22",TRUE,NA,NA
"358","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:17:14",TRUE,NA,NA
"359","Tried to watch, fell asleep.  RT @cnnbrk: LIVE: Ben Carson endorsing Donald Trump. Watch: https://t.co/K7OFDK4k3u https://t.co/azmKVVZoF3","2016-03-11 14:15:45",FALSE,-81.21096488,28.62388282
"360","RT @realDonaldTrump: ""@Presidency2016: Dr Ben Carson @RealBenCarson will just need to sweat it out until Donald Trump leaves the White Hous…","2016-03-11 14:15:09",TRUE,NA,NA
"361","Ben Carson to reportedly endorse Donald Trump Friday &gt;&gt; https://t.co/THOadBOxP3","2016-03-11 14:08:10",FALSE,-104.99459343,39.74601199
"362","Former Hopkins neurosurgeon Dr. Ben Carson expected to endorse Donald Trump for President this morning in Florida. https://t.co/a8159ZsLdo","2016-03-11 13:18:11",FALSE,-76.6155346,39.30190319
"363","@cspanwj   Liberals are upset with Ben Carson because he refused to stay on the Plantation !","2016-03-11 12:58:11",FALSE,-75.0709351,41.0831651
"364","Today's cover: First Chris Christie – now Ben Carson reportedly will endorse Donald Trump https://t.co/lLhPed0gIr","2016-03-11 12:28:12",FALSE,-74.00001602,40.71669795
"365","@cspanwj  Ben Carson is an asset to Trump, commonsense !","2016-03-11 12:13:58",FALSE,-75.0707951,41.0831823
"366","Ben Carson wants Surgeon General position ?  Candidates vying for a seat at the table now","2016-03-11 12:11:26",FALSE,-85.1408085,39.8274151
"367","Ben Carson thinks he's seen a different Donald Trump https://t.co/dDb0bCasl8","2016-03-11 11:49:07",FALSE,-118.24533538,34.05161048
"368","Ben Carson to endorse Donald Trump in Florida today 10TV https://t.co/gpXCLR1kNY","2016-03-11 11:14:42",FALSE,-82.99527267,39.96378925
"369","Ben Carson is such a fucking idiot. Seriously how tf did he get through medical school?","2016-03-11 10:33:22",FALSE,-117.3419491,33.9744668
"370","Just when I thought @RealBenCarson had emptied his ""stupid"" quiver, he endorses @realDonaldTrump #uspoli #uspolitics
https://t.co/johDj1TPRV","2016-03-11 06:45:51",FALSE,-123.1333507,49.2870233
"371","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 04:12:40",TRUE,NA,NA
"372","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 04:10:21",TRUE,NA,NA
"373","CBS New York
Ben Carson Endorses Donald Trump In GOP Presidential Race
https://t.co/BvAJ8Q1x9z","2016-03-11 03:44:07",FALSE,-73.8341202,40.7062736
"374","Let's just say I am extremely disappointed in Ben Carson.","2016-03-11 03:22:47",FALSE,-75.6167828,39.2910799
"375","Donald Trump confirms Ben Carson will be endorsing him tomorrow morning GOPDebate https://t.co/tzeGFdrJ93","2016-03-11 03:05:07",FALSE,-74.00001602,40.71669795
"376","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 03:04:53",TRUE,NA,NA
"377","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 02:39:13",TRUE,NA,NA
"378","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 02:36:18",TRUE,NA,NA
"379","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 02:28:16",TRUE,NA,NA
"380","Ben Carson 2 endorse Trump 2morrow. Yea, 4 how much? The minds of book readers wanna know how much ur book is, then we'll figure in the rest","2016-03-11 02:27:45",FALSE,-87.29783895,32.67164184
"381","Donald J. Trump picks up another ex-candidate's endorsement, this time from Dr. Ben Carson by Jon Ward https://t.co/9mNDQdmCSm","2016-03-11 02:25:36",FALSE,-112.09379298,33.46889822
"382","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 02:24:11",TRUE,NA,NA
"383","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 02:21:55",TRUE,NA,NA
"384","Ben Carson and I spoke for over an hour. Granted, for 45 minutes of that he was dozing silently - Trump #GOPDebate","2016-03-11 02:18:24",FALSE,-83.6144422,41.66856567
"385","Ben Carson endorses Trump","2016-03-11 02:18:15",FALSE,-110.86745096,32.10810811
"386","Trump announces Ben Carson endorsement from the debate stage","2016-03-11 02:18:07",FALSE,-80.2785,25.7144
"387","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 02:15:10",TRUE,NA,NA
"388","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 02:09:54",TRUE,NA,NA
"389","Frankly I feel Ben Carson won the presidency, Yea he dropped out 2 become a Harry Potter character 4 his next big break,.. Trump! #GOPDebate","2016-03-11 02:09:17",FALSE,-87.29772563,32.67175047
"390","JUST IN: Former GOP candidate Dr. Ben Carson to endorse Donald J. Trump tomorrow, CBS News' Sopan Deb reports.… https://t.co/es7aiSSg3e","2016-03-11 01:59:46",FALSE,-80.19240081,25.78111669
"391","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:58:42",TRUE,NA,NA
"392","RT @realDonaldTrump: Wow, I am ahead of the field with Evangelicals (am so proud of this) and virtually every other group, and Ben Carson j…","2016-03-11 01:55:24",TRUE,NA,NA
"393","RT @realDonaldTrump: Wow, I am ahead of the field with Evangelicals (am so proud of this) and virtually every other group, and Ben Carson j…","2016-03-11 01:53:35",TRUE,NA,NA
